username,fishname,weight,value,rating,rarity,date,category,DateTime,time,isNew,Reset Date
palfly15,Sentret,14.0412,16,2,Common,2025-05-27,PokémonGen02,27/05/2025 09:46:49 PM,21:46:49,Existing,2025-02-05
freeinfinity,Zubat,6.99508,14,1,Common,2025-05-27,PokémonGen01,27/05/2025 09:48:17 PM,21:48:17,Existing,2025-02-05
dpfried,Zubat,7.455979,15,1,Common,2025-05-27,PokémonGen01,27/05/2025 09:48:38 PM,21:48:38,Existing,2025-02-05
porges_,Scooter,15.41014,51,2,Junk,2025-05-27,Vanilla,27/05/2025 09:49:00 PM,21:49:00,Existing,2025-02-05
freeinfinity,Thong,0.2110375,2,2,Junk,2025-05-27,Vanilla,27/05/2025 09:50:11 PM,21:50:11,Existing,2025-02-05
dpfried,Tiger Trout,21.1446,60,2,Rare,2025-05-27,Stardew Valley,27/05/2025 09:50:32 PM,21:50:32,Existing,2025-02-05
palfly15,Politoed,77.51844,125,2,Rare,2025-05-27,PokémonGen02,27/05/2025 09:50:55 PM,21:50:55,NewRecord,2025-02-05
porges_,Perch - SV,26.89731,38,2,Uncommon,2025-05-27,Stardew Valley,27/05/2025 09:51:19 PM,21:51:19,Existing,2025-02-05
chattykathy,Sunfish - SV,13.26143,25,1,Common,2025-05-27,Stardew Valley,27/05/2025 09:51:41 PM,21:51:41,Existing,2025-02-05
freeinfinity,Pike - SV,53.04529,52,1,Rare,2025-05-27,Stardew Valley,27/05/2025 09:52:17 PM,21:52:17,Existing,2025-02-05
freeinfinity,Graveler,112.448,86,2,Rare,2025-05-27,PokémonGen01,27/05/2025 09:53:43 PM,21:53:43,Existing,2025-02-05
dpfried,Scizor,267.9868,134,2,Rare,2025-05-27,PokémonGen02,27/05/2025 09:55:00 PM,21:55:00,NewRecord,2025-02-05
porges_,Pidgeotto,28.38342,76,1,Rare,2025-05-27,PokémonGen01,27/05/2025 09:55:31 PM,21:55:31,Existing,2025-02-05
freeinfinity,Clownfish,0.1833141,82,1,Rare,2025-05-27,Vanilla,27/05/2025 09:55:54 PM,21:55:54,Existing,2025-02-05
porges_,Umbreon,66.02473,133,3,Rare,2025-05-27,PokémonGen02,27/05/2025 09:56:59 PM,21:56:59,NewRecord,2025-02-05
palfly15,Dewgong,96.86595,86,1,Rare,2025-05-27,PokémonGen01,27/05/2025 09:57:23 PM,21:57:23,Existing,2025-02-05
freeinfinity,Broken Sword,0.8647344,86,1,Junk,2025-05-27,Vanilla,27/05/2025 09:57:46 PM,21:57:46,Existing,2025-02-05
dpfried,Pineapple,1.026395,5,2,Epic,2025-05-27,Vanilla,27/05/2025 09:58:09 PM,21:58:09,Existing,2025-02-05
